id,codigo,nombre,parroquiaId
1717,1,SANTA SUSANA DE CHIVIAZA,839
1718,0,SIN ZONA,840
1719,0,SIN ZONA,841
1720,2,COMUNA GRANDE,842
1721,1,SHIMPIS,842
1722,4,SANTIAGO TUKUP,843
1723,3,TUMPAIM,843
1724,2,YAAP,843
1725,1,YAUPI,843
1726,0,SIN ZONA,844
1727,0,SIN ZONA,845
1728,0,SIN ZONA,846
1729,61,CPL MORONA SANTIAGO N.  1,847
1730,0,SIN ZONA,847
1731,89,VOTO EN CASA,847
1732,0,SIN ZONA,848
1733,89,VOTO EN CASA,848
1734,0,SIN ZONA,849
1735,20,ANTUASH,850
1736,15,CENTRO NUWENTS,850
1737,19,CHAPIS,850
1738,21,COMUNIDAD DE SANTA ANA,850
1739,18,DON BOSCO,850
1740,8,MIAZAL,850
1741,6,MUTINTS,850
1742,17,NUMPAIM,850
1743,7,PANKINTS CUTUCU,850
1744,10,SAN JOSE DE KUSUIM,850
1745,2,SAN LUIS DE ININKIS,850
1746,4,SANTA ROSA,850
1747,1,SEVILLA DON BOSCO,850
1748,9,SHUAR KURINUNKA,850
1749,12,TSENKUSH,850
1750,13,TUYUNTZA NORTE,850
1751,11,UCHICH SUANTS,850
1752,5,UUNT SUANTS,850
1753,3,UUNT WICHIM,850
1754,16,UYUNTS,850
1755,0,SIN ZONA,851
1756,0,SIN ZONA,852
1757,2,LA OCTAVA,853
1758,1,PABLO SEXTO,853
1759,0,SIN ZONA,854
1760,0,SIN ZONA,855
1761,1,CUMANDA,856
1762,2,OTO AROSEMENA 1,856
1763,0,SIN ZONA,857
1764,2,CHINIMPI,858
1765,1,SANGAY,858
1766,0,SIN ZONA,859
1767,2,NUMPATKAIN,860
1768,1,SAN CARLOS DE LIMON,860
1769,3,WAAPIS,860
1770,0,SIN ZONA,861
1771,2,CALAGLAS,862
1772,1,SAN JUAN BOSCO,862
1773,0,SIN ZONA,863
1774,0,SIN ZONA,864
1775,0,SIN ZONA,865
1776,0,SIN ZONA,866
1777,2,IPIAKIM,867
1778,1,PATUCA,867
1779,2,PANIA,868
1780,1,SAN FCO. DE CHINIMBIMI,868
1781,3,YAKUANK,868
1782,0,SIN ZONA,869
1783,0,SIN ZONA,870
1784,1,ASUNCION,871
1785,2,SAN JOSE SUR,871
1786,3,SUNKANTS,871
1787,2,CUMBATZA,872
1788,1,HUAMBI,872
1789,0,SIN ZONA,873
1790,3,SAIP,874
1791,2,SAN PABLO,874
1792,1,SUCUA,874
1793,89,VOTO EN CASA,874
1794,3,ACHUAR WACHIRPAS,875
1795,6,COMUNIDAD ACHUAR SHUIN MAMUS,875
1796,1,HUASAGA /WAMPUIK,875
1797,4,IPIAK,875
1798,2,KAIPTASH,875
1799,5,PAKINTS,875
1800,7,CENTRO SHUAR KANKAIM NORTE,876
1801,5,KUSUTKA,876
1802,1,MACUMA,876
1803,3,MAMAYAK,876
1804,6,YAMPUNA NORTE,876
1805,2,YUWINTS,876
1806,4,ACHUAR SAAPAPENTSA,877
1807,6,ACHUAR WICHIM,877
1808,9,COMUNIDAD ACHUAR KUPIT,877
1809,8,COMUNIDAD ACHUAR SETUCH,877
1810,7,JUYUKAMENTSA,877
1811,3,MASHUMARENTZA,877
1812,1,PUMPUENTSA,877
1813,5,SEBASTIAN,877
1814,2,WAZAKENTZA,877
1815,8,CANGAIME SUR,878
1816,11,CHIARENTSA,878
1817,9,ISHPINK,878
1818,2,LA LIBERTAD,878
1819,3,PIMPINTS,878
1820,7,SASAIMI,878
1821,6,SHAINKIAM,878
1822,4,SHINKIATAM,878
1823,1,TAISHA,878
1824,5,TINTIUKENTSA,878
1825,10,JEMPENTS,879
1826,4,KAPANTINENTSA,879
1827,5,KUSUIMI,879
1828,15,LIBERTAD SUR,879
1829,16,NAYANTS,879
1830,11,PUKAR,879
1831,12,PUTUIM,879
1832,9,PUTUNTS,879
1833,7,SHIRAMENTSA,879
1834,13,SHUAR CHIWIAS,879
1835,8,SHUAR ETSA,879
1836,14,SHUAR KAPITIAN,879
1837,6,SHUAR KASHAI,879
1838,2,TUKUP,879
1839,1,TUTINENTZA,879
1840,3,YAMANUNKA,879
1841,3,CENTRO CHAU,880
1842,6,KAANK GRANDE,880
1843,8,LA UNIÃ“N,880
1844,5,PANINTS,880
1845,4,PUERTO MORONA,880
1846,7,RIO AMAZONAS,880
1847,1,SAN JOSE DE MORONA,880
1848,3,COMUNIDAD MAYAIK,881
1849,1,SANTIAGO,881
1850,2,TAYUNTS,881
1851,1,ARCHIDONA,882
1852,2,SANTA RITA,882
1853,1,COTUNDO,883
1854,61,CPL NAPO N.  1,883
1855,2,KM 18,883
1856,3,PAPANKU,883
1857,1,10 DE AGOSTO,884
1858,5,CHALLWAYAKU,884
1859,4,PACTO SUMACO,884
1860,2,WAMANÃ,884
1861,3,WAWA SUMACO,884
1862,2,POROTOYACU,885
1863,1,SAN PABLO DE USHPAYACU,885
1864,1,CARLOS J. AROSEMENA TOLA,886
1865,2,NUEVA ESPERANZA,886
1866,0,SIN ZONA,887
1867,1,G. DIAZ DE PINEDA,888
1868,2,SAN LUIS,888
1869,0,SIN ZONA,889
1870,0,SIN ZONA,890
1871,2,CASCABEL,891
1872,1,SANTA ROSA DE QUIJOS,891
1873,0,SIN ZONA,892
1874,0,SIN ZONA,893
1875,0,SIN ZONA,894
1876,0,SIN ZONA,895
1877,0,SIN ZONA,896
1878,0,SIN ZONA,897
1879,0,SIN ZONA,898
1880,1,AHUANO,899
1881,2,CAMPANA COCHA,899
1882,3,CAMPO COCHA,899
1883,4,NUEVO PARAISO,899
1884,6,RIO BLANCO,899
1885,8,SANTA BARBARA,899
1886,9,SANTA ROSA,899
1887,7,TAMIA URCO,899
1888,5,ZANCUDO,899
1889,4,Ã‘UCANCHI ALPA,900
1890,3,Ã‘UCANCHI LLAKTA KM 28,900
1891,8,CAMPO ALEGRE,900
1892,1,CHONTAPUNTA,900
2386,0,SIN ZONA,1092
1893,7,COLONIA LOS RIOS,900
1894,5,CRUZCHICTA,900
1895,11,FUERZAS UNIDAS,900
1896,6,GARENO,900
1897,13,LAS CANELAS,900
1898,10,MANGO PLAYA,900
1899,2,MONDAÃ‘A,900
1900,12,SAN ALBERTO DE BELLAVISTA BAJA,900
1901,9,SHIRIPUNO 2,900
1902,0,SIN ZONA,901
1903,1,PUERTO MISAHUALLI,902
1904,2,SAN MIGUEL DE PALMERAS,902
1905,3,VENECIA DERECHA,902
1906,2,ATAHUALPA,903
1907,1,PUERTO NAPO,903
1908,0,SIN ZONA,904
1909,2,ILAYAKU,905
1910,3,JATUN YAKU,905
1911,1,TALAG,905
1912,0,SIN ZONA,906
1913,89,VOTO EN CASA,906
1914,1,ARAJUNO,907
1915,3,OBEPARE,907
1916,2,PITACOCHA,907
1917,6,CHUYAYACU,908
1918,1,CURARAY,908
1919,7,JAIME ROLDOS,908
1920,9,LIKINO,908
1921,8,MEÃ‘EMPARE,908
1922,5,TIWINO,908
1923,3,TOÃ‘AMPARI,908
1924,2,VILLANO,908
1925,3,AMAZONAS,909
1926,61,CPPL MIXTO PASTAZA N.  1,909
1927,1,MADRE TIERRA,909
1928,4,NUEVA VIDA,909
1929,2,SANTA ANA,909
1930,0,SIN ZONA,910
1931,0,SIN ZONA,911
1932,1,10 DE AGOSTO,912
1933,2,SAN RAMON,912
1934,1,CANELOS,913
1935,2,CHONTOA,913
1936,3,EL NARANJAL,913
1937,0,SIN ZONA,914
1938,0,SIN ZONA,915
1939,5,BUFEO,916
1940,4,CHARAPACOCHA,916
1941,9,CONAMBO,916
1942,10,JANDIAYACU,916
1943,12,KAPAWARI,916
1944,2,KAPAWI,916
1945,6,KURINTZA,916
1946,1,MONTALVO /ANDOAS,916
1947,8,NUMBAIMI,916
1948,11,PINDUYACU,916
1949,13,TERESA MAMA,916
1950,7,WUAYUSENTSA,916
1951,0,SIN ZONA,917
1952,0,SIN ZONA,918
1953,89,VOTO EN CASA,918
1954,1,MAKUSAR,919
1955,4,TINKIAS,919
1956,5,YUTSUNTSA,919
1957,4,LOROCACHI,920
1958,6,NINA AMARUM,920
1959,1,SURAKA,920
1960,3,WIRIRIMA,920
1961,5,YANDANA ENTSA,920
1962,8,ANKUASH,921
1963,2,CHAPINTZA,921
1964,5,CHICO COPATAZA,921
1965,7,CHUWITAYU,921
1966,6,COPATAZA,921
1967,4,SAN CARLOS,921
1968,3,SHARUPI,921
1969,1,SIMON BOLIVAR,921
1970,9,TSURAKU,921
1971,2,PUTUIMI,922
1972,3,SAN JACINTO,922
1973,4,SAN PEDRO,922
1974,1,TARQUI,922
1975,3,BOAYACU,923
1976,2,LA MARISCAL,923
1977,1,TNTE. HUGO ORTIZ,923
1978,0,SIN ZONA,924
1979,6,ACHUAR,925
1980,9,GUARANI,925
1981,4,JATUN MOLINO,925
1982,11,LLANCHAMA COCHA,925
1983,3,MORETECOCHA,925
1984,2,PACAYACU,925
2387,0,SIN ZONA,1093
1985,8,PIWIRI,925
1986,7,RAYAYACU,925
1987,5,SANTIAK,925
1988,10,UYUIMI,925
1989,1,ZARAYACU,925
1990,0,SIN ZONA,926
1991,2,SAN FRANCISCO DE PUNIN,927
1992,1,SANTA CLARA,927
2538,0,SIN ZONA,1155
2539,0,SIN ZONA,1156
2540,1,SANSAHUARI,1157
2541,2,UNIÃ“N NACIONAL,1157
2542,1,SANTA ELENA,1158
2543,2,UNIÃ“N ORENSE,1158
2544,4,24 DE MAYO,1159
2545,1,LIMONCOCHA,1159
2546,2,NUEVO PARAISO,1159
2547,6,SANI ISLA,1159
2548,3,UNIÃ“N AMAZÃ“NICA,1159
2549,5,YAMANUNKA,1159
2550,1,PANACOCHA,1160
2551,2,PUKA PEÃ‘A,1160
2552,2,JIVINO VERDE,1161
2553,1,SAN PEDRO DE LOS COFANES,1161
2554,2,SAN PABLO,1162
2555,1,SAN ROQUE,1162
2556,3,TIERRAS ORIENTALES,1162
2557,3,CUMANDA,1163
2558,2,MISS ECUADOR,1163
2559,1,SHUSHUFINDI CENTRAL,1163
2560,2,LUZ DE AMERICA,1164
2561,1,SIETE DE JULIO,1164
2562,0,SIN ZONA,1165
2563,0,SIN ZONA,1166
2564,0,SIN ZONA,1167
2565,2,LA BARQUILLA,1168
2566,1,ROSA FLORIDA,1168
2567,0,SIN ZONA,1169
2568,0,SIN ZONA,1170
2569,3,BAMENO,1171
2570,1,CONONACO - KAWIMENO,1171
2571,2,DIKARO,1171
2572,0,SIN ZONA,1172
2573,0,SIN ZONA,1173
2574,0,SIN ZONA,1174
2575,2,FRONTERAS DEL ECUADOR,1175
2576,1,YASUNI,1175
2577,0,SIN ZONA,1176
2578,1,DAYUMA,1177
2579,2,EL ANGEL,1177
2580,3,ESFUERZO AMAZONICO,1177
2581,6,MIWAGUNO,1177
2582,4,PUERTO PINDO,1177
2583,5,RIO TIPUTINI,1177
2584,7,TIGUANO,1177
2585,5,AMAZONAS,1178
2586,1,EL COCA,1178
2587,3,FLOR DE ORIENTE,1178
2588,4,FLOR DE PANTANO,1178
2589,6,JORGE RODRIGUEZ ROMAN,1178
2590,2,SAN JOSE DEL COCA,1178
2591,89,VOTO EN CASA,1178
2592,0,SIN ZONA,1179
2593,0,SIN ZONA,1180
2594,2,CASPISAPA,1181
2595,1,GARCIA MORENO,1181
2596,3,HUANCAVILCA,1182
2597,1,INES ARANGO,1182
2598,2,TIGUINO,1182
2599,8,CACIQUE JUMANDY,1183
2600,4,CANAAN SANGAY,1183
2601,6,ELOY ALFARO,1183
2602,2,JAGUAR DOS,1183
2603,1,LA BELLEZA,1183
2604,3,LAS DELICIAS,1183
2605,5,PALMA ROJA,1183
2606,1,NUEVO PARAISO,1184
2607,2,SAN LORENZO DE ACORANO,1184
2608,2,10 DE AGOSTO,1185
2609,3,KANOA YAKU,1185
2610,1,SAN JOSE DE GUAYUSA,1185
2611,2,ALTO MANDURO,1186
2612,1,SAN LUIS DE ARMENIA,1186
2613,4,PAMIWA KUCHA,1187
2614,2,SAN CARLOS,1187
2615,3,SAN VICENTE,1187
2616,1,TARACOA,1187
2617,0,SIN ZONA,1188
2618,3,12 DE FEBRERO,1189
2619,4,EL ORO,1189
2620,1,JOYA DE LOS SACHAS,1189
2621,2,MARISCAL SUCRE,1189
2622,1,LAGO SAN PEDRO,1190
2623,2,MIRAFLORES,1190
2624,1,POMPEYA,1191
2625,2,SAN ANTONIO,1191
2626,0,SIN ZONA,1192
2627,0,SIN ZONA,1193
2628,4,HUATARACU,1194
2629,2,SAN PABLO,1194
2630,1,SAN SEBASTIAN DE COCA,1194
2631,3,SARDINAS,1194
2632,2,25 DE DICIEMBRE,1195
2633,1,TRES DE NOVIEMBRE,1195
2634,2,SANTA ROSA,1196
2635,1,UNION MILAGREÃ‘A,1196
2636,1,AVILA,1197
2637,2,AVILA VIEJO,1197
2638,3,PUSCO COCHA,1197
2639,4,SAN BARTOLO,1197
2640,2,ALTAMIRA,1198
2641,1,LORETO,1198
2642,2,BAJO HUINO,1199
2643,3,JANDIA YACU,1199
2644,1,PUERTO MURIALDO,1199
2645,6,ARAPINO,1200
2646,2,LA PAZ,1200
2647,5,MUSHUK LLAKTA,1200
2648,3,PALTA COCHA,1200
2649,4,SAN CARLOS DE RIO BUENO,1200
2650,1,SAN JOSE DE DAHUANO,1200
2651,5,JUAN PIO MONTUFAR,1201
2652,3,SAN FRANCISCO DE ASIS,1201
2653,1,SAN JOSE DE PAYAMINO,1201
2654,4,UNION Y PROGRESO,1201
2655,2,VERDE SUMACO,1201
2656,0,SIN ZONA,1202
2657,6,10 DE AGOSTO,1203
2658,7,ALIANZA,1203
2659,2,FLOR DEL VALLE,1203
2660,1,LA CONCORDIA,1203
2661,3,LAS VEGAS,1203
2662,4,SANTA ROSA,1203
2663,5,VIRGEN DEL CISNE,1203
2664,89,VOTO EN CASA,1203
2665,0,SIN ZONA,1204
2666,0,SIN ZONA,1205
2667,0,SIN ZONA,1206
2668,2,15 DE SEPTIEMBRE,1207
2669,1,ABRAHAM CALAZACON,1207
2670,3,LAS PLAYAS,1207
2671,4,LOS COLONOS,1207
2672,5,LUZ DEL DIA,1207
2673,6,NUEVA AURORA,1207
2674,7,PLAN DE VIVIENDA,1207
2675,8,PROLETARIADO,1207
2676,10,SAN MIGUEL,1207
2677,9,VILLA FLORIDA,1207
2678,89,VOTO EN CASA,1207
2679,1,ALLURIQUIN,1208
2680,2,LA FLORIDA,1208
2681,3,MAR DE LA TRANQUILIDAD,1208
2682,7,ACACIAS,1209
2683,4,AVISPA CHILA,1209
2684,1,BOMBOLI,1209
2685,8,CHE GUEVARA,1209
2686,9,CIUDAD NUEVA,1209
2687,15,COLORADOS DEL BUA,1209
2688,10,ECHANIQUE,1209
2689,6,EL PORTÃ“N,1209
2690,11,JUAN EULOGIO,1209
2691,2,LAS DELICIAS,1209
2692,5,LIBERTAD LOJANA,1209
2693,12,LOS ROSALES,1209
2694,3,NUEVO ISRAEL,1209
2695,16,SAN PABLO DE CHILA,1209
2696,13,TERMINAL TERRESTRE,1209
2697,14,UCOM,1209
2698,89,VOTO EN CASA,1209
2699,1,CHIGUILPE,1210
2700,3,JULIO MORENO - SAN VICENTE DE AQUEPI,1210
2701,6,MARINA PEÃ‘AHERRERA,1210
2702,4,NUEVO CAMINO,1210
2703,7,NUEVO SANTO DOMINGO,1210
2704,2,SAN GABRIEL DEL BABA,1210
2705,5,UNIFICADOS,1210
2706,1,EL ESFUERZO,1211
2707,2,LA REFORMA,1211
2708,3,PALMAR DEL BIMBE,1211
2709,2,EL CONGOMA,1212
2710,1,LUZ DE AMÃ‰RICA,1212
2711,3,SAN VICENTE DEL NILA,1212
2712,5,EL PROGRESO,1213
2713,1,PUERTO LIMÃ“N,1213
1993,1,BELISARIO QUEVEDO,928
1994,2,LA GASCA,928
1995,3,LA PRIMAVERA,928
1996,4,LAS CASAS - LA GRANJA,928
1997,5,PAMBACHUPA,928
1998,2,BALCON DEL NORTE,929
1999,1,CARCELEN,929
2000,3,CARCELEN BAJO,929
2001,4,CARCELEN LIBRE,929
2002,5,CORAZON DE JESUS,929
2003,6,LOS EUCALIPTOS,929
2004,7,LOS MASTODONTES,929
2005,2,ATUCUCHO,930
2006,3,BELLAVISTA,930
2007,1,COCHAPAMBA,930
2008,4,CORDILLERA - EL PORVENIR,930
2009,5,EL PINAR ALTO,930
2010,6,LA PULIDA,930
2011,7,SAN VICENTE,930
2012,2,CARRETAS,931
2013,4,COLLA LOMA,931
2014,1,COMITE DEL PUEBLO,931
2015,3,LA BOTA,931
2016,2,23 DE JUNIO,932
2017,1,COTOCOLLAO,932
2018,61,CRS MASCULINO PICHINCHA N.  2,932
2019,3,JARRIN - LOMA HERMOSA,932
2020,4,QUITO NORTE,932
2021,5,THOMAS,932
2022,89,VOTO EN CASA,932
2023,2,COLINAS DEL NORTE,933
2024,1,EL CONDADO,933
2025,5,LA CAMPIÃ‘A,933
2026,4,RANCHO BAJO,933
2027,3,ROLDOS - PISULI,933
2028,6,SANTA ANITA,933
2029,2,24 DE MAYO,934
2030,3,BATAN - LA PAZ,934
2031,4,BENALCAZAR,934
2032,1,IÃ‘AQUITO,934
2033,5,LA CAROLINA,934
2034,2,GUAPULO,935
2035,1,ITCHIMBIA,935
2036,3,LA VICENTINA,935
2037,4,SAN PABLO,935
2038,5,TOLA BAJA,935
2039,2,EL INCA,936
2040,1,JIPIJAPA,936
2041,3,LOS LAURELES,936
2042,4,MONTESERRIN,936
2043,5,ZALDUMBIDE,936
2044,62,CAI MASCULINO - QUITO,937
2045,7,COFAVI,937
2046,61,CPPL MASCULINO PICHINCHA N.  1,937
2047,3,DAMMER - LOS ALAMOS,937
2048,1,KENNEDY,937
2049,4,LA LUZ,937
2050,5,LAS ACACIAS,937
2051,6,LOS PINOS,937
2052,2,RUMIÃ‘AHUI,937
2053,8,SANTA LUCIA,937
2054,3,AEROPUERTO,938
2055,4,EL ROSARIO,938
2056,1,LA CONCEPCION,938
2057,2,SAN CARLOS,938
2058,2,LA FLORESTA,939
2059,1,MARISCAL SUCRE,939
2060,3,LA OFELIA,940
2061,1,PONCEANO,940
2062,2,PONCEANO ALTO,940
2063,2,GRANDA CENTENO,941
2064,3,QUITO TENNIS,941
2065,1,RUMIPAMBA,941
2066,4,SAN GABRIEL,941
2067,2,AMAGASI,942
2068,3,LA QUINTANA,942
2069,4,LOS ALAMOS,942
2070,1,SAN ISIDRO DEL INCA,942
2071,5,SOLCA,942
2072,2,BARRIO LARREA,943
2073,3,EL PLACER - EL TEJAR,943
2074,4,LA AMERICA,943
2075,5,MIRAFLORES BAJO,943
2076,1,SAN JUAN,943
2077,6,TOCTIUCO,943
2078,1,CENTRO HISTORICO,944
2079,2,DON BOSCO,944
2080,3,LA LOMA,944
2081,4,LA VICTORIA,944
2082,5,PANECILLO,944
2083,6,RECOLETA,944
2084,89,VOTO EN CASA,944
2085,1,CHILIBULO,945
2086,2,CUARTEL MARISCAL SUCRE,945
2087,3,LA SANTIAGO,945
2088,4,MAGDALENA ALTA,945
2089,5,MAGDALENA BAJA,945
2090,6,SAN JOSE DE CHILIBULO,945
2091,7,YAGUACHI,945
2092,2,BUENA VENTURA,946
2093,1,CHILLOGALLO,946
2094,61,CPL PICHINCHA N.  3,946
2095,3,EL TRANSITO,946
2096,4,SAN LUIS,946
2097,5,SANTA MARTHA,946
2098,6,VENCEREMOS,946
2099,89,VOTO EN CASA,946
2100,2,ALPAHUASI,947
2101,1,CHIMBACALLE,947
2102,3,LA MEXICO,947
2103,4,LOS ANDES,947
2104,5,LULUNCOTO,947
2105,6,PIO XII,947
2106,1,GUAMANÃ,948
2107,4,JOSE PERALTA,948
2108,5,MATILDE ALVAREZ,948
2109,2,NUEVA AURORA,948
2110,3,PLAN VICTORIA,948
2111,6,TURUBAMBA DE MONJAS,948
2112,2,EL MIRADOR - SANTA ROSA,949
2113,1,LA ARGELIA,949
2114,3,LUCHA DE LOS POBRES - GUAJALO,949
2115,4,ORIENTE QUITEÃ‘O,949
2116,5,SAN MARTIN,949
2117,2,2 DE FEBRERO,950
2118,1,LA ECUATORIANA,950
2119,3,LAS ORQUIDEAS,950
2120,4,LAS ORQUIDEAS ALTAS,950
2121,5,MANUELA SAENZ,950
2122,6,NUEVOS HORIZONTES,950
2123,2,20 DE MAYO - LAS VERTIENTES,951
2124,3,CHAHUARQUINGO,951
2125,4,EL RECREO,951
2126,5,ELOY ALFARO,951
2127,6,FORESTAL,951
2128,1,LA FERROVIARIA,951
2129,7,SAN PATRICIO,951
2130,2,LA CANTERA,952
2131,3,LA ERMITA,952
2132,1,LA LIBERTAD,952
2133,4,LOS LIBERTADORES,952
2134,2,EL PINTADO,953
2135,3,LA ATAHUALPA,953
2136,1,LA MAGDALENA,953
2137,4,LOS DOS PUENTES,953
2138,5,PRIMERO DE MAYO,953
2139,6,VILLAFLORA,953
2140,1,LA MENA,954
2141,5,SAN FERNANDO,954
2142,3,SANTA BARBARA,954
2143,4,SANTA ROSA,954
2144,2,TARQUI,954
2145,2,BALCON DEL VALLE,955
2146,3,EDEN DEL VALLE,955
2147,4,JARDIN DEL VALLE - ALMA LOJANA,955
2148,5,ORQUIDEAS,955
2149,1,PUENGASI,955
2150,6,SAN JOSE DE MONJAS,955
2151,2,EJERCITO NACIONAL,956
2152,3,EL VERGEL,956
2153,4,NUEVOS HORIZONTES DEL SUR,956
2154,5,PUEBLO SOLO PUEBLO,956
2155,6,PUEBLO UNIDO,956
2156,1,QUITUMBE,956
2157,7,SALVADOR ALLENDE,956
2158,2,BARRIONUEVO,957
2159,4,CLEMENTE BALLEN,957
2160,5,EL CALZADO,957
2161,3,QUITO SUR,957
2162,1,SAN BARTOLO,957
2163,2,GONZ. ZALDUMBIDE - MAYORISTA,958
2164,4,REGISTRO CIVIL,958
2165,3,SANTA RITA,958
2166,1,SOLANDA,958
2167,4,BEATERIO,959
2168,6,CAMPO ALEGRE,959
2169,2,CAUPICHU,959
2170,5,EL CONDE,959
2171,3,ETERNIT,959
2172,7,SANTO THOMAS,959
2173,1,TURUBAMBA,959
2174,1,ALANGASI,960
2175,2,EL TINGO,960
2176,1,AMAGUAÃ‘A,961
2177,2,CHAUPITENA,961
2178,0,SIN ZONA,962
2179,0,SIN ZONA,963
2180,1,CALDERON,964
2181,2,CARAPUNGO,964
2182,7,LLANO GRANDE,964
2183,4,MARIANITAS,964
2184,6,SAN JOSE DE MORAN,964
2185,5,SAN JUAN DE CALDERON,964
2186,3,SAN MIGUEL DEL COMÃšN,964
2187,0,SIN ZONA,965
2188,0,SIN ZONA,966
2189,1,CONOCOTO,967
2190,3,HOSPITALARIA,967
2191,2,LA ARMENIA,967
2192,5,ONTANEDA LA SALLE,967
2193,4,SANTA MONICA,967
2194,2,COLEGIO MENOR,968
2195,1,CUMBAYA,968
2196,3,LUMBISÃ,968
2197,0,SIN ZONA,969
2198,0,SIN ZONA,970
2199,0,SIN ZONA,971
2200,0,SIN ZONA,972
2201,0,SIN ZONA,973
2202,2,CHIRIBOGA,974
2203,1,LLOA,974
2204,3,SAN JUAN DE LLOA,974
2205,0,SIN ZONA,975
2206,0,SIN ZONA,976
2207,0,SIN ZONA,977
2208,0,SIN ZONA,978
2209,3,PACHIJAL,979
2210,1,PACTO,979
2211,2,SAGUANGAL,979
2212,0,SIN ZONA,980
2213,0,SIN ZONA,981
2214,1,PINTAG,982
2215,3,TOLONTAG,982
2216,2,UBILLUS,982
2217,1,POMASQUI,983
2218,2,PUSUQUI,983
2219,3,ALCHIPICHI,984
2220,2,ALOGUINCHO,984
2221,1,PUELLARO,984
2222,0,SIN ZONA,985
2223,3,IGUIÃ‘ARO,986
2224,1,QUINCHE,986
2225,2,SAN VICENTE DE CUPUCURO,986
2226,0,SIN ZONA,987
2227,2,EL MERIDIANO,988
2228,3,PLAYA RICA,988
2229,1,SAN JOSE DE MINAS,988
2230,0,SIN ZONA,989
2231,3,LA MORITA,990
2232,4,TOLA CHICA,990
2233,2,TOLA GRANDE,990
2234,1,TUMBACO,990
2235,0,SIN ZONA,991
2236,0,SIN ZONA,992
2237,0,SIN ZONA,993
2238,1,CANGAHUA,994
2239,2,CHUMILLOS,994
2240,4,PISAMBILLA,994
2241,3,SAN ANTONIO,994
2242,6,SAN LUIS DE GUACHALÃ,994
2243,5,SANTA ROSA DE PACCHA,994
2244,0,SIN ZONA,995
2245,0,SIN ZONA,996
2246,0,SIN ZONA,997
2247,0,SIN ZONA,998
2248,0,SIN ZONA,999
2249,0,SIN ZONA,1000
2250,0,SIN ZONA,1001
2251,0,SIN ZONA,1002
2252,0,SIN ZONA,1003
2253,0,SIN ZONA,1004
2254,1,CUTUGLAGUA,1005
2255,2,SANTA ROSA,1005
2256,0,SIN ZONA,1006
2257,2,EL MURCO,1007
2258,1,TAMBILLO,1007
2259,0,SIN ZONA,1008
2260,0,SIN ZONA,1009
2261,0,SIN ZONA,1010
2262,0,SIN ZONA,1011
2263,0,SIN ZONA,1012
2264,2,LA FLORENCIA,1013
2265,1,TUPIGACHI,1013
2266,3,ANDOAS,1014
2267,2,LA CELICA,1014
2268,1,PEDRO VICENTE MALDONADO,1014
2269,4,SALCEDO LINDO,1014
2270,3,LA ABUNDANCIA,1015
2271,5,LAS MARAVILLAS,1015
2272,1,PUERTO QUITO,1015
2273,4,SANTA MARIANITA,1015
2274,2,SIMON BOLIVAR,1015
2275,0,SIN ZONA,1016
2276,0,SIN ZONA,1017
2277,0,SIN ZONA,1018
2278,0,SIN ZONA,1019
2279,0,SIN ZONA,1020
2280,0,SIN ZONA,1021
2281,1,MINDO,1022
2282,2,PUEBLO NUEVO,1022
2283,2,GANADEROS ORENSES,1023
2284,4,RÃO BLANCO,1023
2285,1,S.MIGUEL DE LOS BANCOS,1023
2286,3,SAN BERNABE,1023
2287,1,AMBATILLO,1024
2288,2,AMBATILLO ALTO,1024
2289,0,SIN ZONA,1025
2290,2,ATOCHA,1026
2291,1,ATOCHA FICOA,1026
2292,1,AUGUSTO N. MARTINEZ,1027
2293,4,LAQUIGO,1027
2294,2,LLATANTOMA,1027
2295,3,SAMANGA,1027
2296,0,SIN ZONA,1028
2297,0,SIN ZONA,1029
2298,0,SIN ZONA,1030
2299,0,SIN ZONA,1031
2300,1,HUACHI GRANDE,1032
2301,2,HUACHI SAN FRANCISCO,1032
2302,61,CPL TUNGURAHUA N.  1,1033
2303,0,SIN ZONA,1033
2304,89,VOTO EN CASA 1,1033
2305,90,VOTO EN CASA 2,1033
2306,0,SIN ZONA,1034
2307,0,SIN ZONA,1035
2308,1,LA MATRIZ,1036
2309,2,MIRAFLORES,1036
2310,0,SIN ZONA,1037
2311,0,SIN ZONA,1038
2312,0,SIN ZONA,1039
2313,2,MOGATO,1040
2314,1,PASA,1040
2315,1,PICAYHUA,1041
2316,2,SIGSIPAMBA,1041
2317,3,EL SALADO,1042
2318,1,PILAHUIN,1042
2319,2,TAMBO LOMA,1042
2320,3,LA JOYA,1043
2321,1,PISHILATA,1043
2322,2,SAN VICENTE,1043
2323,4,TECHO PROPIO - TIUGUA,1043
2324,2,ILLAGUA CHICO,1044
2325,1,QUISAPINCHA,1044
2326,2,ANGAMARQUILLO,1045
2327,1,SAN BARTOLOME,1045
2328,0,SIN ZONA,1046
2329,0,SIN ZONA,1047
2330,2,CUATRO ESQUINAS,1048
2331,1,SANTA ROSA,1048
2332,2,HUACHI TOTORAS,1049
2333,1,TOTORAS,1049
2334,2,LA PRIMAVERA,1050
2335,1,UNAMUNCHO,1050
2336,0,SIN ZONA,1051
2337,0,SIN ZONA,1052
2338,0,SIN ZONA,1053
2339,0,SIN ZONA,1054
2340,1,ULBA,1055
2341,2,VIZCAYA,1055
2342,0,SIN ZONA,1056
2343,1,MOCHA,1057
