id,codigo,nombre,zonaId
19500,71518,1M,1218
19501,71514,2F,1218
19502,71519,2M,1218
19503,71515,3F,1218
19504,71520,3M,1218
19505,71516,4F,1218
19506,71521,4M,1218
19507,71517,5F,1218
19508,71522,5M,1218
19509,71523,6M,1218
19510,71504,1F,1219
19511,71505,1M,1219
19512,71511,1F,1220
19513,71512,1M,1220
19514,71508,1F,1221
19515,71509,1M,1221
19516,71510,2M,1221
19517,71413,1F,1222
19518,71416,1M,1222
19519,71414,2F,1222
19520,71417,2M,1222
19521,71415,3F,1222
19522,71418,3M,1222
19523,71419,1F,1223
19524,71426,1M,1223
19525,71420,2F,1223
19526,71427,2M,1223
19527,71421,3F,1223
19528,71428,3M,1223
19529,71422,4F,1223
19530,71429,4M,1223
19531,71423,5F,1223
19532,71430,5M,1223
19533,71424,6F,1223
19534,71431,6M,1223
19535,71425,7F,1223
19536,71432,7M,1223
19537,71384,1F,1224
19538,71386,1M,1224
19539,71385,2F,1224
19540,71387,2M,1224
19541,71388,1F,1225
19542,71389,1M,1225
19543,71398,1F,1226
19544,71399,1M,1226
19545,71400,2M,1226
19546,71396,1F,1227
19547,71397,1M,1227
19548,71390,1F,1228
19549,71392,1M,1228
19550,71391,2F,1228
19551,71393,2M,1228
19552,71394,1F,1229
19553,71395,1M,1229
19554,71401,1F,1230
19555,71404,1M,1230
19556,71402,2F,1230
19557,71405,2M,1230
19558,71403,3F,1230
19559,71406,3M,1230
19560,71407,1F,1231
19561,71409,1M,1231
19562,71408,2F,1231
19563,71410,2M,1231
19564,71411,1F,1232
19565,71412,1M,1232
19566,71342,1F,1233
19567,71345,1M,1233
19568,71343,2F,1233
19569,71346,2M,1233
19570,71344,3F,1233
19571,71347,3M,1233
19572,71348,4M,1233
19573,71374,1F,1234
19574,71379,1M,1234
19575,71375,2F,1234
19576,71380,2M,1234
19577,71376,3F,1234
19578,71381,3M,1234
19579,71377,4F,1234
19580,71382,4M,1234
19581,71378,5F,1234
19582,71383,5M,1234
19583,71349,1F,1235
19584,71354,1M,1235
19585,71350,2F,1235
19586,71355,2M,1235
19587,71351,3F,1235
19588,71356,3M,1235
19589,71352,4F,1235
19590,71357,4M,1235
19591,71353,5F,1235
19592,71358,5M,1235
19593,71359,1F,1236
19594,71361,1M,1236
19595,71360,2F,1236
19596,71362,2M,1236
19597,71368,1F,1237
19598,71369,1M,1237
19599,71370,1F,1238
19600,71371,1M,1238
19601,71363,1F,1239
19602,71365,1M,1239
19603,71364,2F,1239
19604,71366,2M,1239
19605,71367,3M,1239
19606,71372,1F,1240
19607,71373,1M,1240
19608,70907,1F,1241
19609,70910,1M,1241
19610,70908,2F,1241
19611,70911,2M,1241
19612,70909,3F,1241
19613,70917,1F,1242
19614,70922,1M,1242
19615,70918,2F,1242
19616,70923,2M,1242
19617,70919,3F,1242
19618,70924,3M,1242
19619,70920,4F,1242
19620,70921,5F,1242
19621,70912,1F,1243
19622,70915,1M,1243
19623,70913,2F,1243
19624,70916,2M,1243
19625,70914,3F,1243
19626,70468,1F,1244
19627,70470,1M,1244
19628,70469,2F,1244
19629,70471,2M,1244
19630,70377,1F,1245
19631,70381,1M,1245
19632,70378,2F,1245
19633,70382,2M,1245
19634,70379,3F,1245
19635,70383,3M,1245
19636,70380,4F,1245
19637,70384,1F,1246
19638,70386,1M,1246
19639,70385,2F,1246
19640,70387,2M,1246
19641,70476,1F,1247
19642,70507,1M,1247
19643,70477,2F,1247
19644,70508,2M,1247
19645,70478,3F,1247
19646,70509,3M,1247
19647,70479,4F,1247
19648,70510,4M,1247
19649,70480,5F,1247
19650,70511,5M,1247
19651,70481,6F,1247
19652,70512,6M,1247
19653,70482,7F,1247
19654,70513,7M,1247
19655,70483,8F,1247
19656,70514,8M,1247
19657,70484,9F,1247
19658,70515,9M,1247
19659,70485,10F,1247
19660,70516,10M,1247
19661,70486,11F,1247
19662,70517,11M,1247
19663,70487,12F,1247
19664,70518,12M,1247
19665,70488,13F,1247
19666,70519,13M,1247
19667,70489,14F,1247
19668,70520,14M,1247
19669,70490,15F,1247
19670,70521,15M,1247
19671,70491,16F,1247
19672,70522,16M,1247
19673,70492,17F,1247
19674,70523,17M,1247
19675,70493,18F,1247
19676,70524,18M,1247
19677,70494,19F,1247
19678,70525,19M,1247
19679,70495,20F,1247
19680,70526,20M,1247
19681,70496,21F,1247
19682,70527,21M,1247
19683,70497,22F,1247
19684,70528,22M,1247
19685,70498,23F,1247
19686,70529,23M,1247
19687,70499,24F,1247
19688,70530,24M,1247
19689,70500,25F,1247
19690,70531,25M,1247
19691,70501,26F,1247
19692,70532,26M,1247
19693,70502,27F,1247
19694,70533,27M,1247
19695,70503,28F,1247
19696,70504,29F,1247
19697,70505,30F,1247
19698,70506,31F,1247
19699,70801,1F,1248
19700,70854,1M,1248
19701,70802,2F,1248
19702,70855,2M,1248
19703,70803,3F,1248
19704,70856,3M,1248
19705,70804,4F,1248
19706,70857,4M,1248
19707,70805,5F,1248
19708,70858,5M,1248
19709,70806,6F,1248
19710,70859,6M,1248
19711,70807,7F,1248
19712,70860,7M,1248
19713,70808,8F,1248
19714,70861,8M,1248
19715,70809,9F,1248
19716,70862,9M,1248
19717,70810,10F,1248
19718,70863,10M,1248
19719,70811,11F,1248
19720,70864,11M,1248
19721,70812,12F,1248
19722,70865,12M,1248
19723,70813,13F,1248
19724,70866,13M,1248
19725,70814,14F,1248
19726,70867,14M,1248
19727,70815,15F,1248
19728,70868,15M,1248
19729,70816,16F,1248
19730,70869,16M,1248
19731,70817,17F,1248
19732,70870,17M,1248
19733,70818,18F,1248
19734,70871,18M,1248
19735,70819,19F,1248
19736,70872,19M,1248
19737,70820,20F,1248
19738,70873,20M,1248
19739,70821,21F,1248
19740,70874,21M,1248
19741,70822,22F,1248
19742,70875,22M,1248
19743,70823,23F,1248
19744,70876,23M,1248
19745,70824,24F,1248
19746,70877,24M,1248
19747,70825,25F,1248
19748,70878,25M,1248
19749,70826,26F,1248
19750,70879,26M,1248
19751,70827,27F,1248
19752,70880,27M,1248
19753,70828,28F,1248
19754,70881,28M,1248
19755,70829,29F,1248
19756,70882,29M,1248
19757,70830,30F,1248
19758,70883,30M,1248
19759,70831,31F,1248
19760,70884,31M,1248
19761,70832,32F,1248
19762,70885,32M,1248
19763,70833,33F,1248
19764,70886,33M,1248
19765,70834,34F,1248
19766,70887,34M,1248
19767,70835,35F,1248
19768,70888,35M,1248
19769,70836,36F,1248
19770,70889,36M,1248
19771,70837,37F,1248
19772,70890,37M,1248
19773,70838,38F,1248
19774,70891,38M,1248
19775,70839,39F,1248
19776,70892,39M,1248
19777,70840,40F,1248
19778,70893,40M,1248
19779,70841,41F,1248
19780,70894,41M,1248
19781,70842,42F,1248
19782,70895,42M,1248
19783,70843,43F,1248
19784,70896,43M,1248
19785,70844,44F,1248
19786,70897,44M,1248
19787,70845,45F,1248
19788,70898,45M,1248
19789,70846,46F,1248
19790,70899,46M,1248
19791,70847,47F,1248
19792,70900,47M,1248
19793,70848,48F,1248
19794,70901,48M,1248
19795,70849,49F,1248
19796,70902,49M,1248
19797,70850,50F,1248
19798,70903,50M,1248
19799,70851,51F,1248
19800,70904,51M,1248
19801,70852,52F,1248
19802,70905,52M,1248
19803,70853,53F,1248
19804,70906,1F,1249
19805,70388,1F,1250
19806,70391,1M,1250
19807,70389,2F,1250
19808,70392,2M,1250
19809,70390,3F,1250
19810,70393,3M,1250
19811,70402,1F,1251
19812,70403,1M,1251
19813,70398,1F,1252
19814,70400,1M,1252
19815,70399,2F,1252
19816,70401,2M,1252
19817,70404,1F,1253
19818,70414,1M,1253
19819,70405,2F,1253
19820,70415,2M,1253
19821,70406,3F,1253
19822,70416,3M,1253
19823,70407,4F,1253
19824,70417,4M,1253
19825,70408,5F,1253
19826,70418,5M,1253
19827,70409,6F,1253
19828,70419,6M,1253
19829,70410,7F,1253
19830,70420,7M,1253
19831,70411,8F,1253
19832,70421,8M,1253
19833,70412,9F,1253
19834,70422,9M,1253
19835,70413,10F,1253
19836,70423,10M,1253
19837,70944,1F,1254
19838,70948,1M,1254
19839,70945,2F,1254
19840,70949,2M,1254
19841,70946,3F,1254
19842,70950,3M,1254
19843,70947,4F,1254
19844,70925,1F,1255
19845,70928,1M,1255
19846,70926,2F,1255
19847,70929,2M,1255
19848,70927,3F,1255
19849,70930,3M,1255
19850,70931,1F,1256
19851,70936,1M,1256
19852,70932,2F,1256
19853,70937,2M,1256
19854,70933,3F,1256
19855,70938,3M,1256
19856,70934,4F,1256
19857,70939,4M,1256
19858,70935,5F,1256
19859,70940,1F,1257
19860,70942,1M,1257
19861,70941,2F,1257
19862,70943,2M,1257
19863,70394,1F,1258
19864,70396,1M,1258
19865,70395,2F,1258
19866,70397,2M,1258
19867,70436,1F,1259
19868,70437,1M,1259
19869,70424,1F,1260
19870,70430,1M,1260
19871,70425,2F,1260
19872,70431,2M,1260
19873,70426,3F,1260
19874,70432,3M,1260
19875,70427,4F,1260
19876,70433,4M,1260
19877,70428,5F,1260
19878,70434,5M,1260
19879,70429,6F,1260
19880,70435,6M,1260
19881,70472,1F,1261
19882,70474,1M,1261
19883,70473,2F,1261
19884,70475,2M,1261
19885,90964,1F,1262
19886,90965,1M,1262
19887,70534,1F,1263
19888,70577,1M,1263
19889,70535,2F,1263
19890,70578,2M,1263
19891,70536,3F,1263
19892,70579,3M,1263
19893,70537,4F,1263
19894,70580,4M,1263
19895,70538,5F,1263
19896,70581,5M,1263
19897,70539,6F,1263
19898,70582,6M,1263
19899,70540,7F,1263
19900,70583,7M,1263
19901,70541,8F,1263
19902,70584,8M,1263
19903,70542,9F,1263
19904,70585,9M,1263
19905,70543,10F,1263
19906,70586,10M,1263
19907,70544,11F,1263
19908,70587,11M,1263
19909,70545,12F,1263
19910,70588,12M,1263
19911,70546,13F,1263
19912,70589,13M,1263
19913,70547,14F,1263
19914,70590,14M,1263
19915,70548,15F,1263
19916,70591,15M,1263
19917,70549,16F,1263
19918,70592,16M,1263
19919,70550,17F,1263
19920,70593,17M,1263
19921,70551,18F,1263
19922,70594,18M,1263
19923,70552,19F,1263
19924,70595,19M,1263
19925,70553,20F,1263
19926,70596,20M,1263
19927,70554,21F,1263
19928,70597,21M,1263
19929,70555,22F,1263
19930,70598,22M,1263
19931,70556,23F,1263
19932,70599,23M,1263
19933,70557,24F,1263
19934,70600,24M,1263
19935,70558,25F,1263
19936,70601,25M,1263
19937,70559,26F,1263
19938,70602,26M,1263
19939,70560,27F,1263
19940,70603,27M,1263
19941,70561,28F,1263
19942,70604,28M,1263
19943,70562,29F,1263
19944,70605,29M,1263
19945,70563,30F,1263
19946,70606,30M,1263
19947,70564,31F,1263
19948,70607,31M,1263
19949,70565,32F,1263
19950,70608,32M,1263
19951,70566,33F,1263
19952,70609,33M,1263
19953,70567,34F,1263
19954,70610,34M,1263
19955,70568,35F,1263
19956,70611,35M,1263
19957,70569,36F,1263
19958,70612,36M,1263
19959,70570,37F,1263
19960,70613,37M,1263
19961,70571,38F,1263
19962,70614,38M,1263
19963,70572,39F,1263
19964,70615,39M,1263
19965,70573,40F,1263
19966,70574,41F,1263
19967,70575,42F,1263
19968,70576,43F,1263
19969,70616,1F,1264
19970,70617,1M,1264
19971,70438,1F,1265
19972,70440,1M,1265
19973,70439,2F,1265
19974,70441,2M,1265
19975,70777,1F,1266
19976,70780,1M,1266
19977,70778,2F,1266
19978,70781,2M,1266
19979,70779,3F,1266
19980,70788,1F,1267
19981,70791,1M,1267
19982,70789,2F,1267
19983,70792,2M,1267
19984,70790,3F,1267
19985,70763,1F,1268
19986,70768,1M,1268
19987,70764,2F,1268
19988,70769,2M,1268
19989,70765,3F,1268
19990,70770,3M,1268
19991,70766,4F,1268
19992,70771,4M,1268
19993,70767,5F,1268
19994,70772,1F,1269
19995,70775,1M,1269
19996,70773,2F,1269
19997,70776,2M,1269
19998,70774,3F,1269
19999,70793,1F,1270
20000,70795,1M,1270
20001,70794,2F,1270
20002,70782,1F,1271
20003,70785,1M,1271
20004,70783,2F,1271
20005,70786,2M,1271
20006,70784,3F,1271
20007,70787,3M,1271
20008,70618,1F,1272
20009,70691,1M,1272
20010,70619,2F,1272
20011,70692,2M,1272
20012,70620,3F,1272
20013,70693,3M,1272
20014,70621,4F,1272
20015,70694,4M,1272
20016,70622,5F,1272
20017,70695,5M,1272
20018,70623,6F,1272
20019,70696,6M,1272
20020,70624,7F,1272
20021,70697,7M,1272
20022,70625,8F,1272
20023,70698,8M,1272
20024,70626,9F,1272
20025,70699,9M,1272
20026,70627,10F,1272
20027,70700,10M,1272
20028,70628,11F,1272
20029,70701,11M,1272
20030,70629,12F,1272
20031,70702,12M,1272
20032,70630,13F,1272
20033,70703,13M,1272
20034,70631,14F,1272
20035,70704,14M,1272
20036,70632,15F,1272
20037,70705,15M,1272
20038,70633,16F,1272
20039,70706,16M,1272
20040,70634,17F,1272
20041,70707,17M,1272
20042,70635,18F,1272
20043,70708,18M,1272
20044,70636,19F,1272
20045,70709,19M,1272
20046,70637,20F,1272
20047,70710,20M,1272
20048,70638,21F,1272
20049,70711,21M,1272
20050,70639,22F,1272
20051,70712,22M,1272
20052,70640,23F,1272
20053,70713,23M,1272
20054,70641,24F,1272
20055,70714,24M,1272
20056,70642,25F,1272
20057,70715,25M,1272
20058,70643,26F,1272
20059,70716,26M,1272
20060,70644,27F,1272
20061,70717,27M,1272
20062,70645,28F,1272
20063,70718,28M,1272
20064,70646,29F,1272
20065,70719,29M,1272
20066,70647,30F,1272
20067,70720,30M,1272
20068,70648,31F,1272
20069,70721,31M,1272
20070,70649,32F,1272
20071,70722,32M,1272
20072,70650,33F,1272
20073,70723,33M,1272
20074,70651,34F,1272
20075,70724,34M,1272
20076,70652,35F,1272
20077,70725,35M,1272
20078,70653,36F,1272
20079,70726,36M,1272
20080,70654,37F,1272
20081,70727,37M,1272
20082,70655,38F,1272
20083,70728,38M,1272
20084,70656,39F,1272
20085,70729,39M,1272
20086,70657,40F,1272
20087,70730,40M,1272
20088,70658,41F,1272
20089,70731,41M,1272
20090,70659,42F,1272
20091,70732,42M,1272
20092,70660,43F,1272
20093,70733,43M,1272
20094,70661,44F,1272
20095,70734,44M,1272
20096,70662,45F,1272
20097,70735,45M,1272
20098,70663,46F,1272
20099,70736,46M,1272
20100,70664,47F,1272
20101,70737,47M,1272
20102,70665,48F,1272
20103,70738,48M,1272
20104,70666,49F,1272
20105,70739,49M,1272
20106,70667,50F,1272
20107,70740,50M,1272
20108,70668,51F,1272
20109,70741,51M,1272
20110,70669,52F,1272
20111,70742,52M,1272
20112,70670,53F,1272
20113,70743,53M,1272
20114,70671,54F,1272
20115,70744,54M,1272
20116,70672,55F,1272
20117,70745,55M,1272
20118,70673,56F,1272
20119,70746,56M,1272
20120,70674,57F,1272
20121,70747,57M,1272
20122,70675,58F,1272
20123,70748,58M,1272
20124,70676,59F,1272
20125,70749,59M,1272
20126,70677,60F,1272
20127,70750,60M,1272
20128,70678,61F,1272
20129,70751,61M,1272
20130,70679,62F,1272
20131,70752,62M,1272
20132,70680,63F,1272
20133,70753,63M,1272
20134,70681,64F,1272
20135,70754,64M,1272
20136,70682,65F,1272
20137,70755,65M,1272
20138,70683,66F,1272
20139,70756,66M,1272
20140,70684,67F,1272
20141,70757,67M,1272
20142,70685,68F,1272
20143,70758,68M,1272
20144,70686,69F,1272
20145,70759,69M,1272
20146,70687,70F,1272
20147,70760,70M,1272
20148,70688,71F,1272
20149,70761,71M,1272
20150,70689,72F,1272
20151,70762,72M,1272
20152,70690,73F,1272
20153,70796,1F,1273
20154,70797,1M,1273
20155,70798,1F,1274
20156,70799,1M,1274
20157,70800,2M,1274
20158,70448,1F,1275
20159,70449,1M,1275
20160,70442,1F,1276
20161,70445,1M,1276
20162,70443,2F,1276
20163,70446,2M,1276
20164,70444,3F,1276
20165,70447,3M,1276
20166,70450,1F,1277
20167,70457,1M,1277
20168,70451,2F,1277
20169,70458,2M,1277
20170,70452,3F,1277
20171,70459,3M,1277
20172,70453,4F,1277
20173,70460,4M,1277
20174,70454,5F,1277
20175,70461,5M,1277
20176,70455,6F,1277
20177,70462,6M,1277
20178,70456,7F,1277
20179,70463,7M,1277
20180,70464,1F,1278
20181,70466,1M,1278
20182,70465,2F,1278
20183,70467,2M,1278
20184,71252,1F,1279
20185,71254,1M,1279
20186,71253,2F,1279
20187,71255,2M,1279
20188,71243,1F,1280
20189,71244,1M,1280
20190,71245,2M,1280
20191,71246,1F,1281
20192,71248,1M,1281
20193,71247,2F,1281
20194,71249,2M,1281
20195,71290,1F,1282
20196,71291,1M,1282
20197,71256,1F,1283
20198,71273,1M,1283
20199,71257,2F,1283
20200,71274,2M,1283
20201,71258,3F,1283
20202,71275,3M,1283
20203,71259,4F,1283
20204,71276,4M,1283
20205,71260,5F,1283
20206,71277,5M,1283
20207,71261,6F,1283
20208,71278,6M,1283
20209,71262,7F,1283
20210,71279,7M,1283
20211,71263,8F,1283
20212,71280,8M,1283
20213,71264,9F,1283
20214,71281,9M,1283
20215,71265,10F,1283
20216,71282,10M,1283
20217,71266,11F,1283
20218,71283,11M,1283
20219,71267,12F,1283
20220,71284,12M,1283
20221,71268,13F,1283
20222,71285,13M,1283
20223,71269,14F,1283
20224,71286,14M,1283
20225,71270,15F,1283
20226,71287,15M,1283
20227,71271,16F,1283
20228,71288,16M,1283
20229,71272,17F,1283
20230,71289,17M,1283
20231,71250,1F,1284
20232,71251,1M,1284
20233,71113,1F,1285
20234,71114,1M,1285
20235,71115,1F,1286
20236,71121,1M,1286
20237,71116,2F,1286
20238,71122,2M,1286
20239,71117,3F,1286
20240,71123,3M,1286
20241,71118,4F,1286
20242,71124,4M,1286
20243,71119,5F,1286
20244,71125,5M,1286
20245,71120,6F,1286
20246,71126,6M,1286
20247,71041,1F,1287
20248,71043,1M,1287
20249,71042,2F,1287
20250,71044,2M,1287
20251,71047,1F,1288
20252,71049,1M,1288
20253,71048,2F,1288
20254,71050,2M,1288
20255,71074,1F,1289
20256,71090,1M,1289
20257,71075,2F,1289
20258,71091,2M,1289
20259,71076,3F,1289
20260,71092,3M,1289
20261,71077,4F,1289
20262,71093,4M,1289
20263,71078,5F,1289
20264,71094,5M,1289
20265,71079,6F,1289
20266,71095,6M,1289
20267,71080,7F,1289
20268,71096,7M,1289
20269,71081,8F,1289
20270,71097,8M,1289
20271,71082,9F,1289
20272,71098,9M,1289
20273,71083,10F,1289
20274,71099,10M,1289
20275,71084,11F,1289
20276,71100,11M,1289
20277,71085,12F,1289
20278,71101,12M,1289
20279,71086,13F,1289
20280,71102,13M,1289
20281,71087,14F,1289
20282,71103,14M,1289
20283,71088,15F,1289
20284,71104,15M,1289
20285,71089,16F,1289
20286,71105,16M,1289
20287,71106,17M,1289
20288,71056,1F,1290
20289,71057,1M,1290
20290,71058,1F,1291
20291,71059,1M,1291
20292,71060,1F,1292
20293,71061,1M,1292
20294,71054,1F,1293
20295,71055,1M,1293
20296,71066,1F,1294
20297,71067,1M,1294
20298,71062,1F,1295
20299,71064,1M,1295
20300,71063,2F,1295
20301,71065,2M,1295
20302,71109,1F,1296
20303,71110,1M,1296
20304,71107,1F,1297
20305,71108,1M,1297
20306,71111,1F,1298
20307,71112,1M,1298
20308,71072,1F,1299
20309,71073,1M,1299
20310,71068,1F,1300
20311,71070,1M,1300
20312,71069,2F,1300
20313,71071,2M,1300
20314,71045,1F,1301
20315,71046,1M,1301
20316,71051,1F,1302
20317,71052,1M,1302
20318,71053,2M,1302
20319,71459,1F,1303
20320,71461,1M,1303
20321,71460,2F,1303
20322,71462,2M,1303
20323,71463,1F,1304
20324,71464,1M,1304
20325,71453,1F,1305
20326,71455,1M,1305
20327,71454,2F,1305
20328,71456,2M,1305
20329,71457,1F,1306
20330,71458,1M,1306
20331,71470,1F,1307
20332,71471,1M,1307
20333,71465,1F,1308
20334,71467,1M,1308
20335,71466,2F,1308
20336,71468,2M,1308
20337,71469,3M,1308
20338,71472,1F,1309
20339,71478,1M,1309
20340,71473,2F,1309
20341,71479,2M,1309
20342,71474,3F,1309
20343,71480,3M,1309
20344,71475,4F,1309
20345,71481,4M,1309
20346,71476,5F,1309
20347,71482,5M,1309
20348,71477,6F,1309
20349,71483,6M,1309
20350,71484,7M,1309
20351,71317,1F,1310
20352,71329,1M,1310
20353,71318,2F,1310
20354,71330,2M,1310
20355,71319,3F,1310
20356,71331,3M,1310
20357,71320,4F,1310
20358,71332,4M,1310
20359,71321,5F,1310
20360,71333,5M,1310
20361,71322,6F,1310
20362,71334,6M,1310
20363,71323,7F,1310
20364,71335,7M,1310
20365,71324,8F,1310
20366,71336,8M,1310
20367,71325,9F,1310
20368,71337,9M,1310
20369,71326,10F,1310
20370,71338,10M,1310
20371,71327,11F,1310
20372,71339,11M,1310
20373,71328,12F,1310
20374,71340,12M,1310
20375,71341,13M,1310
20376,71294,1F,1311
20377,71295,1M,1311
20378,71296,2M,1311
20379,71297,1F,1312
20380,71298,1M,1312
20381,71292,1F,1313
20382,71293,1M,1313
20383,71299,1F,1314
20384,71302,1M,1314
20385,71300,2F,1314
20386,71303,2M,1314
20387,71301,3F,1314
20388,71304,3M,1314
20389,71305,1F,1315
20390,71306,1M,1315
20391,71307,1F,1316
20392,71309,1M,1316
20393,71308,2F,1316
20394,71310,2M,1316
20395,71315,1F,1317
20396,71316,1M,1317
20397,71311,1F,1318
20398,71313,1M,1318
20399,71312,2F,1318
20400,71314,2M,1318
20401,71485,1F,1319
20402,71486,1M,1319
20403,71491,1F,1320
20404,71495,1M,1320
20405,71492,2F,1320
20406,71496,2M,1320
20407,71493,3F,1320
20408,71497,3M,1320
20409,71494,4F,1320
20410,71498,4M,1320
20411,71499,5M,1320
20412,71487,1F,1321
20413,71489,1M,1321
20414,71488,2F,1321
20415,71490,2M,1321
20416,70955,1F,1322
20417,70959,1M,1322
20418,70956,2F,1322
20419,70960,2M,1322
20420,70957,3F,1322
20421,70961,3M,1322
20422,70958,4F,1322
20423,70962,1F,1323
20424,70963,1M,1323
20425,70964,1F,1324
20426,70966,1M,1324
20427,70965,2F,1324
20428,70967,2M,1324
20429,70968,1F,1325
20430,70972,1M,1325
20431,70969,2F,1325
20432,70973,2M,1325
20433,70970,3F,1325
20434,70974,3M,1325
20435,70971,4F,1325
20436,70975,4M,1325
20437,70976,1F,1326
20438,70977,1M,1326
20439,70981,1F,1327
20440,70982,1M,1327
20441,70983,1F,1328
20442,70984,1M,1328
20443,70978,1F,1329
20444,70980,1M,1329
20445,70979,2F,1329
20446,70985,1F,1330
20447,70990,1M,1330
20448,70986,2F,1330
20449,70991,2M,1330
20450,70987,3F,1330
20451,70992,3M,1330
20452,70988,4F,1330
20453,70993,4M,1330
20454,70989,5F,1330
20455,70994,1F,1331
20456,70995,1M,1331
20457,70996,1F,1332
20458,70997,1M,1332
20459,71014,1F,1333
20460,71028,1M,1333
20461,71015,2F,1333
20462,71029,2M,1333
20463,71016,3F,1333
20464,71030,3M,1333
20465,71017,4F,1333
20466,71031,4M,1333
20467,71018,5F,1333
20468,71032,5M,1333
20469,71019,6F,1333
20470,71033,6M,1333
20471,71020,7F,1333
20472,71034,7M,1333
20473,71021,8F,1333
20474,71035,8M,1333
20475,71022,9F,1333
20476,71036,9M,1333
20477,71023,10F,1333
20478,71037,10M,1333
20479,71024,11F,1333
20480,71038,11M,1333
20481,71025,12F,1333
20482,71039,12M,1333
20483,71026,13F,1333
20484,71040,13M,1333
20485,71027,14F,1333
20486,70998,1F,1334
20487,71001,1M,1334
20488,70999,2F,1334
20489,71002,2M,1334
20490,71000,3F,1334
20491,71003,3M,1334
20492,70953,1F,1335
20493,70954,1M,1335
20494,70951,1F,1336
20495,70952,1M,1336
20496,71004,1F,1337
20497,71009,1M,1337
20498,71005,2F,1337
20499,71010,2M,1337
20500,71006,3F,1337
20501,71011,3M,1337
20502,71007,4F,1337
20503,71012,4M,1337
20504,71008,5F,1337
20505,71013,5M,1337
20506,71433,1F,1338
20507,71434,1M,1338
20508,71445,1F,1339
20509,71449,1M,1339
20510,71446,2F,1339
20511,71450,2M,1339
20512,71447,3F,1339
20513,71451,3M,1339
20514,71448,4F,1339
20515,71452,4M,1339
20516,71441,1F,1340
20517,71442,1M,1340
20518,71443,1F,1341
20519,71444,1M,1341
20520,71435,1F,1342
20521,71438,1M,1342
20522,71436,2F,1342
20523,71439,2M,1342
20524,71437,3F,1342
20525,71440,3M,1342
20526,70348,1F,1343
20527,70349,1M,1343
20528,70350,1F,1344
20529,70351,1M,1344
20530,70362,1F,1345
20531,70363,1M,1345
20532,70340,1F,1346
20533,70342,1M,1346
20534,70341,2F,1346
20535,70343,2M,1346
20536,70334,1F,1347
20537,70336,1M,1347
20538,70335,2F,1347
20539,70337,2M,1347
20540,70338,1F,1348
20541,70339,1M,1348
20542,70346,1F,1349
20543,70347,1M,1349
20544,70344,1F,1350
20545,70345,1M,1350
20546,70358,1F,1351
20547,70359,1M,1351
20548,70360,1F,1352
20549,70361,1M,1352
20550,70352,1F,1353
20551,70355,1M,1353
20552,70353,2F,1353
20553,70356,2M,1353
20554,70354,3F,1353
20555,70357,3M,1353
20556,70364,1F,1354
20557,70370,1M,1354
20558,70365,2F,1354
20559,70371,2M,1354
20560,70366,3F,1354
20561,70372,3M,1354
20562,70367,4F,1354
20563,70373,4M,1354
20564,70368,5F,1354
20565,70374,5M,1354
20566,70369,6F,1354
20567,70375,6M,1354
20568,70376,7M,1354
20569,72056,1F,1355
20570,72084,1M,1355
20571,72057,2F,1355
20572,72085,2M,1355
20573,72058,3F,1355
20574,72086,3M,1355
20575,72059,4F,1355
20576,72087,4M,1355
20577,72060,5F,1355
20578,72088,5M,1355
20579,72061,6F,1355
20580,72089,6M,1355
20581,72062,7F,1355
20582,72090,7M,1355
20583,72063,8F,1355
20584,72091,8M,1355
20585,72064,9F,1355
20586,72092,9M,1355
20587,72065,10F,1355
20588,72093,10M,1355
20589,72066,11F,1355
20590,72094,11M,1355
20591,72067,12F,1355
20592,72095,12M,1355
20593,72068,13F,1355
20594,72096,13M,1355
20595,72069,14F,1355
20596,72097,14M,1355
20597,72070,15F,1355
20598,72098,15M,1355
20599,72071,16F,1355
20600,72099,16M,1355
20601,72072,17F,1355
20602,72100,17M,1355
20603,72073,18F,1355
20604,72101,18M,1355
20605,72074,19F,1355
20606,72102,19M,1355
20607,72075,20F,1355
20608,72103,20M,1355
20609,72076,21F,1355
20610,72104,21M,1355
20611,72077,22F,1355
20612,72105,22M,1355
20613,72078,23F,1355
20614,72106,23M,1355
20615,72079,24F,1355
20616,72107,24M,1355
20617,72080,25F,1355
20618,72108,25M,1355
20619,72081,26F,1355
20620,72109,26M,1355
20621,72082,27F,1355
20622,72110,27M,1355
20623,72083,28F,1355
20624,72111,28M,1355
20625,72112,29M,1355
20626,72113,30M,1355
20627,72114,31M,1355
20628,72035,1F,1356
20629,72036,1M,1356
20630,72033,1F,1357
20631,72034,1M,1357
20632,72016,1F,1358
20633,72022,1M,1358
20634,72017,2F,1358
20635,72023,2M,1358
20636,72018,3F,1358
20637,72024,3M,1358
20638,72019,4F,1358
20639,72025,4M,1358
20640,72020,5F,1358
20641,72026,5M,1358
20642,72021,6F,1358
20643,72027,6M,1358
20644,72028,7M,1358
20645,72029,1F,1359
20646,72031,1M,1359
20647,72030,2F,1359
20648,72032,2M,1359
20649,72037,1F,1360
20650,72046,1M,1360
20651,72038,2F,1360
20652,72047,2M,1360
20653,72039,3F,1360
20654,72048,3M,1360
20655,72040,4F,1360
20656,72049,4M,1360
20657,72041,5F,1360
20658,72050,5M,1360
20659,72042,6F,1360
20660,72051,6M,1360
20661,72043,7F,1360
20662,72052,7M,1360
20663,72044,8F,1360
20664,72053,8M,1360
