id,cand_1,cand_2,cand_3,cand_4,cand_5,cand_6,cand_7,cand_8,cand_9,cand_10,cand_11,cand_12,cand_13,cand_14,cand_15,cand_16,total_suf,blanco,nulo,juntaId
7102,49,2,7,2,2,27,1,1,21,0,0,67,5,2,0,3,210,3,18,12992
7109,62,5,5,10,3,19,1,3,16,1,1,78,3,2,3,5,266,4,46,12993
7116,61,2,6,2,0,37,4,2,11,1,0,83,2,5,0,2,242,3,21,12994
7125,78,1,1,10,1,17,5,1,20,0,0,60,1,1,1,3,263,2,61,12995
7132,95,4,6,3,0,52,1,0,11,1,1,53,4,2,1,7,274,5,28,12996
7139,71,0,5,7,2,29,2,0,11,1,0,106,3,2,0,6,267,4,18,12997
7143,97,1,12,4,2,40,5,1,20,1,2,54,1,5,0,4,301,6,46,12998
7151,97,2,4,4,1,31,2,1,24,0,1,63,2,4,1,0,261,1,23,12999
7159,79,1,5,2,1,33,1,0,18,1,1,83,2,1,0,8,263,0,27,13000
7166,91,5,4,9,1,40,1,0,8,0,0,75,1,3,0,3,264,5,18,13001
6655,35,1,5,2,0,100,7,2,55,1,1,52,0,0,0,1,286,7,16,20010
6656,122,1,1,7,1,34,3,1,7,1,1,41,34,0,0,2,291,12,23,26001
6660,44,0,1,2,0,105,4,0,57,0,0,55,2,0,0,0,292,8,13,20011
6662,125,2,2,5,0,39,1,0,8,0,0,31,34,5,1,3,290,10,24,26002
6666,36,2,4,1,0,107,8,2,40,1,0,56,0,0,1,2,280,6,14,20012
6668,47,2,0,1,2,61,14,1,32,1,0,60,0,2,1,2,257,2,28,28001
6669,115,0,3,1,0,31,0,1,12,0,0,43,20,1,3,4,262,9,19,26003
6673,37,1,2,0,0,103,3,0,57,0,0,52,1,4,0,1,267,0,6,20013
6675,42,0,1,1,0,71,13,4,27,1,0,87,0,2,0,2,272,3,18,28002
6678,28,2,3,1,0,115,7,1,48,0,1,68,3,1,1,1,296,5,11,20014
6680,39,2,1,1,1,51,9,3,24,0,0,89,0,2,1,3,247,4,17,28003
6684,98,3,6,1,1,42,4,0,9,0,0,36,34,5,0,6,282,5,32,26004
6685,29,5,2,3,1,109,7,0,37,0,0,54,0,2,0,1,264,4,10,20015
6686,42,2,4,3,1,43,17,1,42,0,0,84,1,2,0,2,257,3,10,28004
6691,102,1,3,4,1,31,0,1,8,0,0,42,40,0,1,6,276,2,34,26005
6692,35,2,4,1,0,99,6,4,43,0,1,54,0,1,0,2,273,3,18,20016
6695,53,2,0,3,1,45,15,2,56,1,0,86,1,3,1,0,285,3,13,28005
6698,40,0,3,3,0,97,4,1,57,0,0,41,1,0,0,0,271,3,21,20017
6699,90,2,2,1,2,38,3,2,9,1,1,45,36,4,0,2,268,6,24,26006
6703,37,0,0,2,0,70,13,4,22,0,0,79,0,1,3,0,255,4,20,28006
6704,29,0,6,2,0,123,6,3,49,0,0,42,0,2,0,3,294,1,28,20018
6706,112,3,4,6,1,45,0,1,7,1,1,43,23,0,0,3,275,4,21,26007
6710,30,3,4,2,0,100,5,2,53,0,0,60,0,2,0,0,278,3,14,20019
6711,58,1,1,4,0,53,12,4,33,0,0,76,3,0,0,2,280,9,24,28007
6713,97,1,1,5,0,40,1,2,6,0,0,44,34,2,0,4,273,5,31,26008
6716,36,2,6,0,0,93,4,4,59,1,0,48,1,2,1,2,282,3,20,20020
6718,46,1,5,2,0,52,4,0,22,0,0,73,0,2,0,0,226,0,19,28008
6720,113,0,1,3,0,31,1,0,9,0,0,47,35,1,0,5,271,9,16,26009
6723,41,1,4,4,0,90,10,2,55,2,0,55,2,0,0,2,283,0,15,20021
6724,46,4,4,3,0,43,7,0,23,2,1,72,2,1,1,2,235,7,16,28009
6728,103,0,5,3,0,37,1,0,8,0,1,34,31,0,0,3,262,4,32,26010
6730,29,6,2,0,1,103,4,0,56,1,0,70,0,1,0,1,286,2,10,20022
6731,47,1,3,0,0,58,16,3,32,2,0,66,0,8,1,3,267,3,23,28010
6735,119,1,3,6,0,32,2,3,7,0,1,33,33,1,0,2,277,9,25,26011
6737,40,2,2,1,0,92,3,0,52,0,1,54,0,1,1,2,267,4,12,20023
6738,42,6,3,5,0,47,14,3,21,1,0,62,0,6,1,3,247,7,26,28011
6742,112,2,2,2,0,37,3,0,7,0,0,33,30,2,1,3,275,10,31,26012
6744,35,3,5,0,1,91,5,1,90,0,1,34,0,3,0,2,290,2,17,20024
6745,44,3,2,2,0,62,11,0,14,0,0,89,0,0,1,1,248,1,18,28012
6750,113,2,0,10,2,34,1,0,6,0,0,43,35,2,0,2,268,2,16,26013
6751,35,5,1,3,0,87,5,0,62,2,0,37,2,0,0,1,263,6,17,20025
6753,57,2,0,1,0,54,5,2,27,0,1,76,2,1,1,3,258,6,20,28013
6757,37,5,11,0,2,91,4,0,54,1,0,59,1,1,3,3,286,2,12,20026
6758,79,3,6,3,0,37,1,0,4,1,2,62,29,0,0,1,264,3,33,26014
6760,57,3,3,0,1,58,18,3,39,0,1,65,1,5,0,4,284,6,20,28014
6763,42,2,5,2,0,103,6,0,38,0,1,55,1,1,0,0,279,6,17,20027
6765,119,4,1,6,0,40,2,0,9,0,0,29,22,3,0,1,266,4,26,26015
6767,54,3,2,4,1,46,13,3,28,0,0,71,0,0,3,2,250,2,18,28015
6769,59,2,3,1,0,99,4,0,62,0,2,39,0,3,0,2,299,3,20,20028
6772,105,3,7,4,0,50,0,0,8,0,0,36,30,0,0,6,282,5,28,26016
6775,54,0,2,1,0,72,11,3,33,0,0,58,2,1,1,3,272,4,27,28016
6776,34,1,4,1,0,93,1,2,66,0,0,44,0,0,1,0,265,3,15,20029
6778,107,1,2,5,2,25,0,4,12,0,0,65,23,1,0,4,275,6,18,26017
6782,39,3,2,1,0,92,15,1,44,1,1,66,1,0,0,3,283,4,10,20030
6783,44,5,1,0,1,57,12,4,27,2,1,46,1,3,0,3,252,9,36,28017
6786,96,1,6,2,0,30,4,1,7,0,2,49,23,0,1,2,263,3,36,26018
6789,41,3,2,2,0,97,5,5,50,0,0,47,0,0,1,0,277,4,20,20031
6790,43,5,4,2,0,76,20,2,35,2,0,38,3,4,1,4,276,4,34,28018
6793,102,2,5,5,0,37,2,0,10,1,1,40,26,1,0,2,271,31,6,26019
6796,46,3,5,2,0,104,8,1,51,1,2,56,0,0,0,1,298,5,13,20032
6797,67,2,0,1,1,58,13,6,36,1,2,52,0,2,1,3,277,3,27,28019
6800,119,5,1,4,2,36,1,0,11,1,1,41,26,3,1,5,281,7,17,26020
6803,31,0,2,2,0,92,7,4,43,0,1,73,0,1,1,0,276,4,15,20033
6804,51,3,1,1,0,70,6,2,38,0,0,78,0,2,1,3,274,2,15,28020
6807,41,1,0,3,0,5,1,0,4,0,0,12,14,0,0,1,91,1,8,26021
6810,32,1,5,3,1,92,2,1,53,0,0,69,0,0,0,2,283,2,20,20034
6812,60,2,4,0,0,62,10,2,33,0,1,46,1,1,2,0,264,11,29,28021
6815,70,3,3,3,0,23,2,2,7,0,0,63,33,1,0,1,222,1,10,26022
6816,35,1,3,1,0,81,3,4,44,0,0,65,0,3,0,0,253,3,9,20035
6819,50,0,2,1,0,48,11,2,35,1,0,75,0,2,0,2,250,3,18,28022
6779,135,5,1,3,1,9,0,1,7,0,1,49,2,1,1,6,296,30,44,24020
6787,134,3,2,2,0,22,4,4,10,1,0,28,0,1,0,8,292,39,34,24021
6794,132,1,1,4,0,11,1,0,8,1,1,35,1,2,1,6,297,55,37,24022
6801,110,3,5,3,1,19,2,0,3,2,0,44,3,1,0,7,291,15,73,24023
6808,108,4,1,5,0,17,3,0,3,0,3,55,7,2,0,9,290,21,52,24024
6817,128,2,1,1,0,13,2,1,4,0,4,29,2,0,0,12,289,34,55,24025
6824,130,3,1,1,2,14,2,1,8,1,0,49,9,2,0,8,299,29,39,24026
6831,134,0,2,0,1,14,2,2,7,1,0,46,3,1,0,10,288,24,39,24027
6838,128,4,2,2,2,2,3,2,6,2,0,39,2,1,1,10,289,47,36,24028
6846,138,1,2,0,1,15,2,1,11,1,2,36,2,1,4,8,290,27,38,24029
6853,129,2,1,2,1,19,1,1,5,0,1,54,4,2,0,4,298,18,54,24030
6861,156,5,2,3,3,9,2,0,6,0,1,27,5,0,2,13,306,25,47,24031
6869,136,2,1,2,0,16,1,0,9,0,1,39,2,1,3,5,286,27,41,24032
6876,129,3,0,2,0,19,1,0,5,2,0,31,8,1,0,0,276,35,40,24033
6883,120,1,1,4,1,4,2,0,10,1,2,45,0,0,1,13,283,25,53,24034
6890,77,0,4,6,0,11,0,1,6,0,0,26,2,0,0,11,185,21,20,24035
6898,101,1,1,3,1,16,1,1,7,0,1,48,5,2,0,12,275,33,42,24036
6906,94,1,0,2,1,11,0,1,7,0,1,15,5,1,0,13,231,52,27,24037
6914,126,4,1,8,0,38,2,1,13,0,1,32,14,4,1,8,311,20,38,24038
6922,142,2,2,8,1,22,3,0,11,0,0,45,17,1,1,4,320,19,42,24039
6929,139,5,0,9,0,22,0,0,11,0,2,38,10,4,2,7,313,22,42,24040
6936,150,3,1,11,1,37,1,1,14,2,2,52,5,1,0,6,309,5,18,24041
6943,149,1,0,4,0,22,0,1,8,0,0,22,9,0,0,4,288,31,37,26039
6951,169,2,3,0,2,17,1,0,9,0,22,14,1,2,0,10,305,13,40,26040
6958,156,3,1,5,2,17,2,0,3,0,2,19,14,0,1,8,298,15,49,26041
6965,155,2,1,4,0,34,2,0,12,0,0,24,14,2,0,5,293,9,29,26042
6972,147,2,1,4,0,15,0,1,7,0,0,24,10,1,1,7,282,17,47,26043
6980,130,4,2,4,0,31,3,1,3,0,0,26,19,3,0,8,292,15,43,26044
6985,150,0,2,5,0,30,2,1,10,0,1,28,7,1,0,4,303,20,42,26045
6992,170,5,1,3,0,19,1,0,10,0,0,16,10,0,1,9,306,31,29,26046
7002,167,2,0,7,1,18,1,0,6,0,1,14,6,1,0,7,300,32,37,26047
7009,137,2,3,0,1,16,0,0,10,0,0,27,18,4,0,4,286,23,41,26048
7016,164,4,0,7,0,17,2,0,11,0,1,26,12,1,0,4,292,18,25,26049
7023,125,3,0,4,1,25,0,0,5,0,0,20,20,2,0,6,257,11,35,26050
7031,155,1,2,11,5,19,1,1,2,1,2,24,9,1,0,4,287,26,23,26051
7038,137,3,0,6,1,25,2,0,3,0,0,18,15,7,0,6,276,15,38,26052
7046,121,4,0,4,0,24,4,0,10,0,0,30,8,0,0,8,273,24,36,26053
7054,138,3,1,1,0,30,0,1,12,0,0,30,17,2,0,2,287,12,38,26054
7061,133,1,0,8,0,27,1,0,3,2,1,52,5,1,0,2,282,16,30,26055
7067,146,2,0,10,0,22,1,4,10,0,0,25,12,1,0,5,293,15,40,26056
7074,134,2,3,15,1,26,0,2,12,2,0,25,10,1,0,5,290,18,34,26057
7082,157,4,1,7,0,23,1,2,10,0,0,16,11,1,0,7,287,18,29,26058
7089,154,3,0,5,1,17,2,2,13,0,1,21,13,3,1,5,287,23,25,26059
7096,138,0,3,7,0,12,8,1,9,0,23,16,2,0,0,7,283,17,39,26060
7103,159,3,2,8,0,19,2,0,5,0,1,13,10,1,0,12,301,28,38,26061
7112,135,2,3,2,1,35,1,1,3,0,0,16,15,6,0,6,278,15,38,26062
7119,169,2,1,12,0,13,1,0,8,0,1,26,9,2,1,3,305,19,38,26063
7126,130,2,0,6,1,29,1,2,6,0,0,27,17,1,1,6,284,22,33,26064
7133,123,1,0,9,0,30,0,1,1,0,2,25,13,1,0,2,270,35,28,26065
7141,50,1,0,1,0,14,0,1,2,0,0,6,4,0,0,0,121,13,28,26066
7145,149,5,2,6,0,25,0,2,7,0,1,22,6,0,1,9,328,66,27,26067
7155,145,5,5,3,0,32,1,1,8,0,0,21,35,1,0,6,311,11,36,26068
7161,157,2,3,3,0,32,0,1,2,1,0,29,31,0,1,5,307,19,21,26069
7168,153,2,6,3,1,30,3,0,2,0,0,24,20,1,0,5,308,9,49,26070
7173,60,0,4,3,0,34,3,2,12,0,0,88,2,1,1,2,235,3,20,13002
7176,150,4,5,2,0,33,3,0,11,0,2,26,27,1,0,5,307,7,31,26071
7183,138,0,5,4,0,33,2,1,7,0,2,24,26,0,0,8,304,14,38,26072
7184,85,3,4,5,1,16,1,0,0,17,0,78,1,3,0,4,250,5,27,13003
7191,173,1,1,2,0,24,0,2,7,0,0,21,25,2,0,6,294,7,23,26073
7192,60,1,11,1,0,38,3,0,19,1,0,88,1,1,0,4,259,3,28,13004
7197,142,1,5,4,3,46,0,0,9,1,0,29,28,1,1,4,312,9,29,26074
7200,86,0,6,5,0,32,2,0,18,0,0,91,0,2,0,5,261,0,16,13005
7205,175,2,2,5,3,31,2,1,12,0,0,21,20,0,0,2,300,2,22,26075
7207,105,1,7,1,1,38,1,0,24,0,1,56,3,1,0,9,282,7,27,13006
7212,143,1,5,3,2,38,0,1,5,0,0,29,30,0,1,9,305,6,32,26076
7214,58,3,1,12,0,33,2,0,13,0,1,96,2,1,0,3,243,1,15,13007
7218,154,2,5,6,1,17,1,1,6,0,2,27,24,1,0,2,298,8,41,26077
7222,92,3,2,4,1,36,5,2,16,0,0,76,1,1,0,2,274,4,29,13008
7230,25,3,3,3,0,102,8,2,47,0,1,55,0,2,1,3,275,1,19,20100
7237,36,2,1,0,0,89,4,4,43,0,0,66,0,1,0,2,264,3,13,20101
6780,94,8,5,3,1,31,2,0,85,0,0,27,3,1,0,2,308,18,28,3724
6785,110,9,2,0,0,36,1,3,84,1,0,21,1,0,0,11,322,7,36,3725
6791,121,11,1,1,0,24,3,1,86,1,0,21,1,0,0,5,299,5,18,3726
6798,100,2,2,1,0,49,2,1,67,0,0,23,2,1,2,10,315,18,32,3727
6805,112,7,0,4,1,36,5,0,91,0,0,23,1,0,3,9,313,7,14,3728
6811,104,3,1,1,0,41,8,0,71,1,0,19,2,1,0,6,300,17,25,3729
6818,115,4,1,5,0,30,2,0,49,0,0,23,2,0,0,4,288,18,35,3730
6825,76,1,3,3,1,35,1,1,50,0,1,18,3,1,0,2,294,14,84,3731
6832,94,6,0,6,0,40,1,1,69,0,1,31,2,1,1,7,293,17,16,3732
6839,114,3,1,4,0,39,6,1,56,0,0,28,2,3,2,12,314,11,32,3733
6845,118,4,3,2,0,28,3,1,48,2,0,26,0,1,4,8,291,4,39,3734
6852,91,9,1,3,1,38,3,2,79,1,0,30,1,0,1,6,303,7,30,3735
6857,126,5,1,4,1,37,3,1,58,0,0,32,2,2,2,8,299,9,8,3736
6864,126,7,0,1,1,34,5,2,77,1,0,18,1,0,0,7,307,10,17,3737
6870,103,8,1,1,0,22,3,0,88,0,0,37,1,0,0,4,297,7,22,3738
6877,95,5,0,4,0,39,6,0,75,0,1,28,4,1,1,4,312,10,39,3739
6884,100,6,3,4,0,30,1,0,79,0,0,16,3,1,0,7,302,7,45,3740
6891,109,4,0,3,1,26,3,1,68,0,0,31,2,2,0,6,313,15,42,3741
6897,93,9,2,2,0,26,2,0,106,0,1,28,2,0,0,5,310,14,20,3742
6903,98,4,2,0,0,38,3,0,83,0,0,25,2,7,2,3,308,9,32,3743
6909,102,7,1,3,0,23,1,0,84,0,0,27,1,1,0,5,296,10,31,3744
6911,152,4,5,0,1,27,2,1,38,0,0,18,1,2,1,7,317,19,39,3745
6918,104,11,1,3,1,23,3,0,71,0,3,29,3,1,0,4,307,20,30,3746
6925,103,3,1,2,1,32,5,1,75,0,0,27,20,0,2,3,309,13,21,3747
6932,133,5,1,1,0,18,3,0,67,1,1,19,2,5,1,4,300,8,28,3748
6939,141,3,3,3,0,44,2,2,48,1,0,28,2,6,1,8,344,18,34,3749
6944,126,5,3,4,0,41,1,0,10,0,0,45,11,2,1,8,319,31,31,24042
6949,131,6,4,13,0,28,1,2,11,0,2,43,12,0,2,7,316,25,29,24043
6956,125,0,0,10,0,34,3,1,8,0,2,62,13,2,0,5,314,31,18,24044
6963,143,0,2,8,3,28,1,0,6,0,2,64,7,1,0,6,320,19,30,24045
6971,123,6,3,2,2,35,1,2,8,2,1,39,12,1,1,6,302,18,40,24046
6981,163,6,2,11,0,19,2,1,6,0,0,39,6,2,1,2,304,16,28,24047
6986,74,0,2,2,0,17,0,0,5,0,0,29,6,0,0,3,167,8,21,24048
6995,110,5,2,9,2,21,2,0,12,1,0,41,6,1,1,5,265,7,40,24049
7001,123,3,1,4,1,52,1,0,14,1,0,29,16,1,0,6,306,7,47,24050
7008,140,3,1,12,1,41,0,4,10,1,2,36,9,2,1,3,310,17,27,24051
7015,145,1,0,5,0,44,1,6,10,0,0,24,7,0,0,3,304,17,41,24052
7022,140,3,2,10,0,32,0,2,7,0,0,40,9,0,0,4,307,13,45,24053
7030,145,1,0,7,0,40,0,2,7,0,0,16,14,1,0,9,314,25,47,24054
7037,163,8,0,16,3,21,1,2,10,2,2,30,6,0,0,5,319,14,36,24055
7044,155,2,1,5,1,53,1,1,13,0,0,32,11,3,1,11,337,7,40,24056
7053,118,2,0,16,1,39,0,2,6,0,2,39,13,2,0,7,306,14,45,24057
7060,56,3,0,0,0,0,0,0,2,0,0,2,1,0,0,2,84,7,11,24058
7068,55,1,1,0,0,1,0,0,1,0,0,2,1,0,1,6,81,4,8,24059
7076,99,3,1,3,0,15,0,0,15,0,0,16,5,1,0,11,199,13,16,24060
7083,107,3,1,3,0,5,5,3,13,2,1,20,3,1,0,5,195,12,11,24061
7091,91,1,0,3,1,16,1,0,8,0,0,8,2,0,2,2,162,8,19,24062
7099,103,2,0,4,0,11,1,0,12,0,1,8,2,0,1,5,165,5,10,24063
7106,50,1,0,0,0,11,0,1,2,0,0,3,1,1,0,3,90,12,5,24064
7113,69,0,0,4,0,4,1,0,3,0,0,8,4,0,1,2,113,10,8,24065
7120,147,3,3,6,0,38,1,0,9,0,0,35,16,2,1,5,308,11,31,24066
7128,161,2,2,8,0,36,1,0,13,1,2,36,14,1,0,3,308,18,10,24067
7135,150,5,0,7,0,36,2,2,12,0,1,45,6,2,0,7,310,8,28,24068
7147,157,3,1,7,1,18,0,0,14,0,1,49,8,1,0,6,305,22,17,24069
7153,173,2,6,2,0,23,1,0,16,1,1,20,4,1,0,8,312,19,35,24070
7160,165,2,3,8,1,26,1,0,11,0,0,35,2,2,0,6,319,19,38,24071
7167,143,0,0,5,0,44,1,1,6,0,1,28,5,3,1,4,302,21,39,24072
7174,174,2,1,4,1,16,0,1,10,0,3,21,6,2,0,3,304,23,37,24073
7182,139,2,0,3,1,23,0,0,14,2,0,39,7,3,0,12,305,26,34,24074
7189,171,1,1,11,1,37,0,1,8,1,0,47,5,2,0,2,315,10,17,24075
7198,129,0,0,5,0,55,1,1,10,1,1,54,6,0,0,4,311,10,34,24076
7206,149,3,1,7,0,45,0,1,9,1,1,25,4,2,2,7,297,18,22,24077
7213,143,1,0,1,0,44,1,0,10,0,1,42,9,2,0,8,313,17,34,24078
7220,149,3,0,11,0,39,1,0,11,2,2,43,6,0,1,4,301,12,17,24079
7225,132,2,4,4,3,33,3,0,8,0,0,15,26,2,0,3,296,7,55,26078
7231,72,1,4,3,0,26,3,1,11,1,1,89,1,4,0,3,235,2,13,13009
7233,157,3,4,5,1,22,0,0,10,1,0,38,28,0,0,8,315,8,30,26079
7238,100,1,4,3,0,41,4,1,16,1,1,58,1,2,2,7,268,3,23,13010
7241,148,0,5,3,1,40,1,0,9,0,1,22,22,2,1,2,292,5,30,26080
7245,86,3,1,5,0,30,3,0,13,0,0,80,2,2,0,6,248,4,13,13011
6781,111,8,11,12,2,19,1,0,22,0,2,51,2,3,0,7,297,13,33,22026
6788,109,13,15,5,1,16,2,1,24,0,1,55,1,1,0,6,315,22,42,22027
6795,116,14,3,8,0,15,0,1,22,0,2,50,3,1,2,12,300,18,33,22028
6802,108,10,3,8,1,20,1,0,31,0,2,57,0,3,1,3,305,11,46,22029
6809,98,18,6,19,3,12,0,1,32,1,2,75,2,1,0,5,315,18,22,22030
6813,111,13,14,10,2,14,0,0,28,0,0,39,1,2,0,4,304,20,46,22031
6820,110,19,7,17,6,19,2,1,25,1,4,41,2,2,0,4,299,17,21,22032
6827,114,9,10,8,1,22,1,0,20,0,1,58,0,1,1,6,308,15,41,22033
6833,126,9,3,8,2,6,0,1,29,0,0,62,1,1,0,4,313,10,51,22034
6840,95,7,3,10,2,29,1,0,25,0,1,67,2,2,0,7,294,13,30,22035
6847,104,15,4,14,1,12,1,1,22,0,1,62,2,2,0,7,285,12,25,22036
6854,105,4,5,6,0,29,1,0,23,3,1,46,1,2,2,4,295,24,39,22037
6860,122,12,0,19,2,14,1,2,19,0,0,52,0,0,2,7,299,15,32,22038
6867,122,13,6,3,1,21,2,1,27,1,0,41,0,1,0,12,312,12,49,22039
6873,111,11,4,18,3,14,2,1,33,1,0,58,2,2,1,5,314,20,28,22040
6880,124,5,8,14,1,22,2,0,32,0,0,38,1,3,0,8,319,25,37,22041
6885,115,14,4,5,2,19,2,1,22,0,3,30,3,1,1,4,295,35,35,22042
6892,100,8,9,13,0,27,1,1,24,3,1,43,2,3,1,6,302,13,46,22043
6899,117,18,5,9,1,27,0,0,18,2,0,59,2,1,0,1,298,15,23,22044
6905,96,16,12,7,1,28,1,0,19,0,1,54,2,2,0,8,299,17,35,22045
6913,112,10,2,8,2,13,0,2,32,0,2,42,0,1,0,9,282,12,35,22046
6919,114,12,12,5,2,11,1,3,19,1,1,46,3,5,2,8,305,18,42,22047
6927,110,16,7,13,2,23,1,1,15,1,1,48,3,0,0,11,298,11,35,22048
6933,106,13,12,10,2,25,1,1,16,1,1,39,2,4,1,9,314,28,43,22049
6945,65,3,3,4,1,63,8,3,36,0,0,60,1,1,1,4,278,5,20,28039
6952,39,1,2,4,0,93,17,6,49,1,1,54,1,2,0,1,286,2,13,28040
6959,26,4,1,5,0,70,16,7,24,0,0,79,0,0,0,4,255,6,13,28041
6966,42,3,2,1,0,94,8,2,42,2,0,61,0,1,0,4,273,0,11,28042
6974,47,1,3,0,0,93,14,2,36,0,2,44,1,3,0,5,279,2,26,28043
6982,43,2,4,2,0,74,11,3,35,2,0,62,0,1,0,1,263,0,23,28044
6990,46,0,1,2,0,85,14,4,36,0,0,50,1,1,0,3,275,5,27,28045
6997,43,2,3,4,0,87,23,0,39,0,0,35,0,3,0,2,275,5,29,28046
7003,27,6,6,2,1,78,17,4,40,0,0,65,1,1,1,0,272,3,20,28047
7010,48,1,2,0,0,88,12,3,28,0,1,74,0,1,1,1,277,3,14,28048
7017,43,2,1,2,0,83,13,1,25,0,1,51,1,4,0,1,251,2,21,28049
7025,33,2,3,1,0,72,12,1,12,0,0,76,0,3,0,1,248,2,30,28050
7032,44,2,2,3,0,82,20,1,32,0,1,43,1,4,1,3,268,2,27,28051
7039,49,1,3,1,0,74,13,1,36,1,0,78,0,3,0,0,287,3,24,28052
7048,37,2,0,1,1,92,12,1,28,0,1,64,0,5,2,0,277,3,29,28053
7055,36,1,1,0,0,104,15,3,28,0,0,68,1,0,0,1,284,4,22,28054
7062,38,2,1,2,0,74,14,1,27,0,0,69,0,2,1,2,261,5,23,28055
7069,29,2,1,0,0,79,18,6,32,0,0,75,1,3,0,0,279,5,28,28056
7077,39,3,0,2,1,81,14,3,24,2,1,75,1,1,0,0,271,6,18,28057
7084,40,1,1,1,0,90,8,2,20,0,0,85,0,1,0,6,276,4,17,28058
7093,45,4,1,5,2,87,14,4,29,0,0,62,0,2,1,0,275,4,15,28059
7100,34,0,3,0,0,103,16,3,29,0,1,55,2,0,0,3,275,4,21,28060
7107,27,3,3,3,0,89,16,0,15,0,0,86,1,0,0,4,274,5,22,28061
7115,43,1,1,0,0,118,15,3,39,0,1,39,1,3,1,4,289,1,19,28062
7122,46,2,0,4,0,74,9,1,31,0,1,80,0,2,1,1,264,3,9,28063
7129,35,2,0,0,0,109,18,1,42,0,0,41,0,3,1,3,276,2,19,28064
7136,44,1,1,0,0,95,13,2,19,0,0,69,2,0,1,0,270,1,21,28065
7149,39,0,0,0,0,91,14,2,32,0,1,60,1,4,0,0,266,2,20,28066
7154,36,3,0,2,0,87,15,2,34,0,2,70,0,2,0,0,273,4,14,28067
7162,41,2,1,1,0,90,16,1,30,1,0,63,0,3,0,1,276,1,25,28068
7169,39,4,1,1,0,92,16,0,52,0,0,29,0,3,0,0,272,0,35,28069
7177,32,1,3,0,0,89,15,0,41,0,2,61,1,2,1,2,287,4,33,28070
7185,41,3,1,1,1,81,12,1,29,0,1,74,0,3,1,2,276,6,19,28071
7190,26,2,1,1,0,70,12,1,28,0,0,93,0,1,0,3,253,1,14,28072
7199,27,2,2,2,0,73,17,3,40,1,0,68,0,0,1,1,260,1,22,28073
7204,45,2,1,4,0,69,16,3,26,0,0,70,2,0,1,1,273,2,31,28074
7211,41,4,0,4,0,85,17,4,31,0,1,46,1,3,0,3,260,3,17,28075
7219,60,1,3,1,0,68,12,3,31,0,0,68,0,2,0,3,278,7,19,28076
7226,138,3,3,5,0,48,0,0,18,0,6,39,5,0,1,4,319,11,38,24080
7235,149,1,0,7,0,26,1,2,23,0,2,34,7,0,0,9,309,23,24,24081
7243,146,4,0,4,1,51,0,0,15,0,0,24,9,0,0,9,313,14,36,24082
7244,37,1,5,1,1,123,8,2,38,0,2,47,0,2,0,1,285,2,15,20102
7248,44,3,1,0,0,86,9,3,57,1,2,46,3,1,0,0,280,11,13,20103
7251,165,2,0,4,0,44,2,3,15,1,2,27,3,0,0,4,322,18,32,24083
7255,43,4,6,2,0,97,3,3,40,1,1,48,2,1,1,0,267,3,12,20104
7258,171,4,1,9,2,22,3,2,18,0,1,25,7,2,1,5,318,14,30,24084
6822,31,6,0,0,0,108,8,3,87,0,0,38,1,3,0,2,305,3,15,20036
6828,44,3,1,5,0,88,0,0,71,1,3,32,0,0,0,1,269,1,19,20037
6835,32,4,4,0,0,106,2,1,69,3,0,37,1,1,0,3,283,6,14,20038
6841,37,2,3,3,0,86,7,1,77,0,1,25,0,1,0,2,260,3,12,20039
6848,37,3,4,2,0,100,4,2,62,1,0,50,1,1,1,2,292,5,17,20040
6855,46,2,8,4,0,73,5,1,70,0,0,42,1,1,1,0,269,5,10,20041
6862,27,1,5,0,0,94,4,1,57,0,1,64,0,2,0,0,276,5,14,20042
6868,47,0,1,4,0,96,9,3,62,0,1,45,2,1,0,0,289,7,11,20043
6875,39,4,6,2,0,96,10,1,65,0,0,39,1,0,0,2,283,1,17,20044
6881,37,4,2,3,1,83,3,0,61,1,1,57,1,1,0,2,269,3,9,20045
6888,45,2,4,2,0,105,3,0,45,0,0,66,1,2,0,1,295,6,13,20046
6894,40,3,7,0,0,96,7,1,56,0,0,44,0,0,1,1,270,1,13,20047
6901,35,2,6,1,2,99,5,1,51,0,0,52,2,1,1,0,273,2,13,20048
6908,41,1,1,4,0,100,7,1,56,1,0,49,0,1,0,0,281,3,16,20049
6910,40,0,8,0,1,92,8,0,50,0,0,52,2,1,1,1,275,2,17,20050
6912,30,2,3,2,0,93,3,1,47,1,0,70,1,0,1,1,272,5,12,20051
6921,32,1,5,1,0,105,8,0,49,0,1,58,0,0,0,1,279,2,16,20052
6926,48,1,0,1,0,94,2,3,36,0,1,63,1,0,0,1,271,4,16,20053
6934,28,2,0,1,0,94,3,1,54,2,0,56,2,2,0,0,266,6,15,20054
6946,127,7,8,3,0,16,3,0,55,0,1,28,3,0,1,2,297,13,30,3750
6953,114,3,3,2,0,31,3,0,73,2,0,27,2,1,1,4,299,12,21,3751
6960,57,2,0,1,0,19,0,1,22,0,0,19,0,1,0,2,159,15,20,3752
6967,54,4,0,0,0,20,1,0,118,2,0,26,1,0,0,2,286,13,45,3753
6970,54,2,3,1,1,15,4,1,118,0,0,34,1,0,1,1,292,16,40,3754
6977,50,9,0,1,1,23,1,2,102,3,0,23,0,2,0,8,285,6,54,3755
